image_path,Adventure,Fantasy,Historical,Isekai,Mystery,Romance,School,SF,sports,Supernatural
./images/Romance/Nodame Cantabile_750.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Nousatsu Junkie_172.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Nozo x Kimi_734.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Nozoki Ana_314.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Nyan Koi_388.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Nyanta to Pomeko Imasara Shinjiteiru to Iwaretemo Mou Teokure da_527.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Obakachan Koigatariki_297.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Oboreru Knife_331.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ohayou Ibarahime_946.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Ojojojo_305.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ojou to Bankenkun_855.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ojousama no Shimobe_512.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Okaeri Alice_990.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Okusama ga Seitokaichou_572.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Omae wo Otaku ni Shiteyaru kara Ore wo Riajuu ni Shitekure_746.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Omaera Zenin Mendokusai_259.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Omamori Himari_116.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Omoi Omoware Furi Furare_450.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Onanie Master Kurosawa After the Juvenile_926.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Onidere_436.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Onihime VS_240.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/OniichanControl_840.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Onizukachan to Sawaridakun_808.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Oogamisan Dadamore desu_115.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ookami Shoujo to Kuro Ouji_503.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ookami Shounen wa Kyou mo Uso wo Kasaneru_877.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Ookamidomo no Shitsukekata_866.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ookii Kouhai wa Suki desu ka_107.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ookii Onnanoko wa Suki desu ka_134.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
./images/Romance/Operation True Love_573.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Orange Marmalade_696.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Orange_393.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
./images/Romance/Ore ga Ojousama Gakkou ni Shomin Sample Toshite Rachirareta Ken_879.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ore Monogatari_825.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Ore no Class ni Wakagaetta Motoyome ga Iru_165.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ore wo Suki nano wa Omae dake ka yo_739.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Orenchi ni Kita Onna Kishi to Inakagurashi suru Koto ni Natta Ken_299.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Oretama_356.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Oroka na Tenshi wa Akuma to Odoru_354.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Osake wa Fuufu ni Natte kara_140.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Osananajimi ga Zettai ni Makenai Love Comedy_638.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Osananajimi Kanojo no Morahara ga Hidoin de Zetsuen Sengen shite Yatta Jibunrashiku Ikiru Koto ni Shitara Nazeka Tonari no Seki no Kakure Bishoujo kara Kokuhaku sareta_865.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Osananajimi ni Najimitai_643.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Osananajimi to wa Love Comedy ni Naranai_125.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Osoraku Kanojo wa Ore no Aniki wo Neratteru_230.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Otaku ni Yasashii Gal wa Inai_969.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Otoko no Ko Tsuma_185.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Otokomae Beads Club_859.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta_657.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Otome Kaijuu Caraméliser_769.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Otomen_773.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Otonari Complex_875.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Otonari ni Ginga_424.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Otonari no Tenshisama ni Itsunomanika Dame Ningen ni Sareteita Ken_132.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Ouran Koukou Host Club_642.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/P to JK_668.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Paradise Kiss_769.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Parfait Tic_652.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Pashiri na Boku to Koisuru Banchousan_520.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Pastel_672.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Peach Girl_269.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Penguin Kakumei_181.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Perfect World_270.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/PikaIchi_921.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Pochama ni_436.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ponkotsu Fuuki Iin to Skirttake ga Futekisetsu na JK no Hanashi_926.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Positively Yours_657.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Power_988.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
./images/Romance/Pretty Face_395.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Princess Lucia_850.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Prism_301.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Prison School_126.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Private Prince_197.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Prunus Girl_885.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/QQ Sweeper_532.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Queens Quality_708.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Raise wa Tanin ga Ii_922.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Rakudai Kishi no Cavalry_433.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ranma ½_185.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Ratman_426.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
./images/Romance/Real Girl_774.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Real mo Tama ni wa Uso wo Tsuku_489.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Real no Heroine wa Irimasen_421.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/ReLIFE_178.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/ReMarina_401.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Renai Boukun_856.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Renai Daikou_424.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Renai Ruby no Tadashii Furikata_874.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Renai Shijou Shugi_867.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Renai Shimasen ka_235.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Renzusou no Sankaku_941.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/ReRe Hello_714.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Rikei ga Koi ni Ochita no de Shoumei shitemita_749.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Rising x Rydeen_202.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
./images/Romance/RockinHeaven_625.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Rokudou no Onnatachi_780.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Romance 101_835.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Romantic Killer_608.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Ryoushin no Shakkin wo Katagawari shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita_101.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Sabaku no Harem_582.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Sabita Yoru demo Koi wa Sasayaku_939.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Saekisan wa Nemutteru_195.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Saenai Heroine no Sodatekata Koisuru Metronome_423.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Saenai Heroine no Sodatekata_276.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Saigo ni Hitotsu dake Onegai shitemo Yoroshii deshou ka_580.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Saikin Yatotta Maid ga Ayashii_751.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Saishuu Heiki Kanojo_154.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
./images/Romance/Sakamichi no Apollon_188.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sakuraisan wa Kizuite Hoshii_372.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sakurasou no Pet na Kanojo_200.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Sankarea_663.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Sanpakuganchan wa Tsutaetai_520.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Saotome Senshu Hitakakusu_358.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
./images/Romance/Saruyama_527.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/School Days_822.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/School Rumble_860.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Seasons of Blossom_454.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/See You in My 19th Life_106.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Seihantai na Kimi to Boku_689.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Seishun Buta Yarou Series_352.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai_806.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Seishun Pop_752.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Seiyuu Ka_294.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sekai ka Kanojo ka Erabenai_832.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Sekimen Shinaide Sekimesan_225.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sekinekun no Koi_980.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Sekirara ni Kiss_295.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sekirei_576.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Sennen no Yuki_371.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Senpai ga Uzai Kouhai no Hanashi_429.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Senpai wa Otokonoko_286.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Senryuu Shoujo_546.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sensei Kunshu_112.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sensei wa Koi wo Oshierarenai_601.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Seto no Hanayome_378.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/SE_531.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shachiku Succubus no Hanashi_776.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Shakugan no Shana_513.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shiawase Kissa 3choume_819.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shigatsu wa Kimi no Uso_874.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Shigeshoushi_543.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shingeki no Erokosan Hen na Oneesan wa Danshikousei to Nakayoku Naritai_831.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shingetsutan Tsukihime_352.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Shinigami Bocchan to Kuro Maid_930.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shinigamihime no Saikon_531.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shinigamisama to 4nin no Kanojo_704.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Shinseiki Evangelion Ikari Shinji Ikusei Keikaku_998.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Shinseiki Evangelion Koutetsu no Girlfriend 2nd_320.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Shinshi Doumei Cross_792.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Shiotaiou no Satousan ga Ore ni dake Amai comic_829.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shishunki Bitter Change_456.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Shishunki no Iron Maiden_970.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
./images/Romance/Shitsujisama no Okiniiri_893.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Shiunjike no Kodomotachi_609.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shonan Junai Gumi_116.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Short Cake Cake_531.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Shoujo Sect_949.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Shugo Chara_410.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Siscon Ani to Brocon Imouto ga Shoujiki ni Nattara_360.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Skill of Lure_955.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Skip Beat_567.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Sokuochi Mayurichan_867.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Something About Us_766.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sono Bisque Doll wa Koi wo Suru_230.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sora Log_710.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Sora no Otoshimono_693.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
./images/Romance/Sore wa Rei no Shiwaza desu_753.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Sore wa Totsuzen Unmei no Aite ga_549.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Soredemo Ayumu wa Yosetekuru_692.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Soredemo Boku wa Kimi ga Suki_856.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Special A_354.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Spirit Fingers_576.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/StardustWink_385.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Strobe Edge_497.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/SugarSoldier_675.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Suki desu Suzukikun_960.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Suki na Ko ga Megane wo Wasureta_665.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Suki ni Naranai yo Senpai_789.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Suki tte Ii na yo_253.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Suki x Suki_458.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/Sunadokei_405.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Sundome_459.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Super no Ura de Yani Suu Futari_715.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Super Secret_273.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
./images/Romance/Suzuka_298.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
./images/Romance/Switch Girl_257.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Taiyou no Ie_169.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Takamorikun wo Damarasetai_191.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Takane no Hana nara Ochitekoi_351.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Takane no Ransan_347.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Takane to Hana_879.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Tamonkun Ima Docchi_686.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Tedama ni Toritai Kurokiyasan_238.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Tejinasenpai_663.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Telework Yotabanashi_655.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Temple_457.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Tenjou Tenge_185.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
./images/Romance/The Breaker New Waves_222.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/The Flowers of Evil_325.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/The One_921.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/To LOVERu Darkness_407.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
./images/Romance/To LOVERu_261.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
./images/Romance/Tokidoki Bosotto Russiago de Dereru Tonari no Alyasan_309.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Tokidoki_432.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
./images/Romance/Tokyo Crazy Paradise_271.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
./images/Romance/Tokyo Mew Mew à La Mode_384.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
./images/Romance/Tomochan wa Onnanoko_329.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
